Using device: cuda
#################### ITERATION #1 ####################
Epoch 1, Train Loss: 4.297253, Validation Loss: 4.346600, Policy Accuracy: 19.07%, Value Accuracy: 65.20%
Epoch 1, Train Loss: 4.153192, Validation Loss: 4.373485, Policy Accuracy: 23.81%, Value Accuracy: 65.95%
Epoch 2, Train Loss: 4.143143, Validation Loss: 4.374547, Policy Accuracy: 23.82%, Value Accuracy: 65.76%
Epoch 3, Train Loss: 4.140678, Validation Loss: 4.374758, Policy Accuracy: 23.90%, Value Accuracy: 65.76%
Epoch 4, Train Loss: 4.140072, Validation Loss: 4.374883, Policy Accuracy: 23.88%, Value Accuracy: 65.76%
Epoch 5, Train Loss: 4.140034, Validation Loss: 4.374416, Policy Accuracy: 23.79%, Value Accuracy: 65.77%
#################### ITERATION #576 ####################
Epoch 1, Train Loss: 4.154147, Validation Loss: 4.375722, Policy Accuracy: 23.92%, Value Accuracy: 65.54%
Epoch 2, Train Loss: 4.142454, Validation Loss: 4.374514, Policy Accuracy: 23.82%, Value Accuracy: 65.81%
Epoch 3, Train Loss: 4.140397, Validation Loss: 4.375574, Policy Accuracy: 23.81%, Value Accuracy: 65.64%
Epoch 4, Train Loss: 4.140275, Validation Loss: 4.374358, Policy Accuracy: 23.79%, Value Accuracy: 65.73%
Epoch 5, Train Loss: 4.140225, Validation Loss: 4.374518, Policy Accuracy: 23.85%, Value Accuracy: 65.81%
#################### ITERATION #577 ####################
Epoch 1, Train Loss: 4.156052, Validation Loss: 4.375669, Policy Accuracy: 23.84%, Value Accuracy: 65.55%
Epoch 2, Train Loss: 4.142752, Validation Loss: 4.374820, Policy Accuracy: 23.87%, Value Accuracy: 65.73%
Epoch 3, Train Loss: 4.140635, Validation Loss: 4.374993, Policy Accuracy: 23.83%, Value Accuracy: 65.72%
Epoch 4, Train Loss: 4.140365, Validation Loss: 4.374233, Policy Accuracy: 23.85%, Value Accuracy: 65.80%
Epoch 5, Train Loss: 4.140155, Validation Loss: 4.374995, Policy Accuracy: 23.80%, Value Accuracy: 65.74%
#################### ITERATION #578 ####################
Epoch 1, Train Loss: 4.157031, Validation Loss: 4.376656, Policy Accuracy: 23.84%, Value Accuracy: 65.47%
Epoch 2, Train Loss: 4.143251, Validation Loss: 4.374010, Policy Accuracy: 23.87%, Value Accuracy: 65.82%
Epoch 3, Train Loss: 4.140586, Validation Loss: 4.374819, Policy Accuracy: 23.87%, Value Accuracy: 65.81%
Epoch 4, Train Loss: 4.139941, Validation Loss: 4.374933, Policy Accuracy: 23.82%, Value Accuracy: 65.85%
Epoch 5, Train Loss: 4.139901, Validation Loss: 4.374476, Policy Accuracy: 23.84%, Value Accuracy: 65.80%
#################### ITERATION #579 ####################
Epoch 1, Train Loss: 4.149766, Validation Loss: 4.376644, Policy Accuracy: 23.83%, Value Accuracy: 65.70%
Epoch 2, Train Loss: 4.142042, Validation Loss: 4.374642, Policy Accuracy: 23.84%, Value Accuracy: 65.78%
Epoch 3, Train Loss: 4.140807, Validation Loss: 4.373408, Policy Accuracy: 23.82%, Value Accuracy: 65.86%
Epoch 4, Train Loss: 4.140500, Validation Loss: 4.374748, Policy Accuracy: 23.84%, Value Accuracy: 65.74%
Epoch 5, Train Loss: 4.140596, Validation Loss: 4.374995, Policy Accuracy: 23.80%, Value Accuracy: 65.77%
#################### ITERATION #580 ####################
Epoch 1, Train Loss: 4.156287, Validation Loss: 4.374895, Policy Accuracy: 23.84%, Value Accuracy: 65.78%
Epoch 2, Train Loss: 4.142371, Validation Loss: 4.373976, Policy Accuracy: 23.87%, Value Accuracy: 65.81%
Epoch 3, Train Loss: 4.140556, Validation Loss: 4.375400, Policy Accuracy: 23.84%, Value Accuracy: 65.73%
Epoch 4, Train Loss: 4.140071, Validation Loss: 4.375469, Policy Accuracy: 23.82%, Value Accuracy: 65.78%
Epoch 5, Train Loss: 4.140141, Validation Loss: 4.375559, Policy Accuracy: 23.78%, Value Accuracy: 65.68%
#################### ITERATION #581 ####################
Epoch 1, Train Loss: 4.151114, Validation Loss: 4.376733, Policy Accuracy: 23.85%, Value Accuracy: 65.56%
Epoch 2, Train Loss: 4.141991, Validation Loss: 4.374457, Policy Accuracy: 23.81%, Value Accuracy: 65.82%
Epoch 3, Train Loss: 4.140756, Validation Loss: 4.376250, Policy Accuracy: 23.83%, Value Accuracy: 65.70%
Epoch 4, Train Loss: 4.140552, Validation Loss: 4.375469, Policy Accuracy: 23.84%, Value Accuracy: 65.69%
Epoch 5, Train Loss: 4.140582, Validation Loss: 4.374854, Policy Accuracy: 23.78%, Value Accuracy: 65.75%
#################### ITERATION #582 ####################
Epoch 1, Train Loss: 4.157179, Validation Loss: 4.375102, Policy Accuracy: 23.81%, Value Accuracy: 65.74%
Epoch 2, Train Loss: 4.142325, Validation Loss: 4.374175, Policy Accuracy: 23.82%, Value Accuracy: 65.82%
Epoch 3, Train Loss: 4.140454, Validation Loss: 4.374745, Policy Accuracy: 23.82%, Value Accuracy: 65.83%
Epoch 4, Train Loss: 4.140076, Validation Loss: 4.374870, Policy Accuracy: 23.82%, Value Accuracy: 65.78%
Epoch 5, Train Loss: 4.140072, Validation Loss: 4.375528, Policy Accuracy: 23.84%, Value Accuracy: 65.83%
#################### ITERATION #583 ####################
Epoch 1, Train Loss: 4.156013, Validation Loss: 4.376865, Policy Accuracy: 23.85%, Value Accuracy: 65.51%
Epoch 2, Train Loss: 4.142871, Validation Loss: 4.377052, Policy Accuracy: 23.84%, Value Accuracy: 65.57%
Epoch 3, Train Loss: 4.140545, Validation Loss: 4.374074, Policy Accuracy: 23.85%, Value Accuracy: 65.85%
Epoch 4, Train Loss: 4.140150, Validation Loss: 4.374927, Policy Accuracy: 23.85%, Value Accuracy: 65.77%
Epoch 5, Train Loss: 4.139965, Validation Loss: 4.375780, Policy Accuracy: 23.87%, Value Accuracy: 65.76%
#################### ITERATION #584 ####################
Epoch 1, Train Loss: 4.155348, Validation Loss: 4.375995, Policy Accuracy: 23.84%, Value Accuracy: 65.58%
Epoch 2, Train Loss: 4.142798, Validation Loss: 4.374479, Policy Accuracy: 23.84%, Value Accuracy: 65.73%
Epoch 3, Train Loss: 4.140810, Validation Loss: 4.374829, Policy Accuracy: 23.83%, Value Accuracy: 65.74%
Epoch 4, Train Loss: 4.140425, Validation Loss: 4.376242, Policy Accuracy: 23.81%, Value Accuracy: 65.75%
Epoch 5, Train Loss: 4.140203, Validation Loss: 4.376287, Policy Accuracy: 23.87%, Value Accuracy: 65.64%
#################### ITERATION #585 ####################
Epoch 1, Train Loss: 4.159343, Validation Loss: 4.376174, Policy Accuracy: 23.82%, Value Accuracy: 65.62%
Epoch 2, Train Loss: 4.142223, Validation Loss: 4.376347, Policy Accuracy: 23.82%, Value Accuracy: 65.65%
Epoch 3, Train Loss: 4.140610, Validation Loss: 4.374994, Policy Accuracy: 23.81%, Value Accuracy: 65.79%
Epoch 4, Train Loss: 4.139919, Validation Loss: 4.375488, Policy Accuracy: 23.83%, Value Accuracy: 65.74%
Epoch 5, Train Loss: 4.139850, Validation Loss: 4.374801, Policy Accuracy: 23.84%, Value Accuracy: 65.81%
#################### ITERATION #586 ####################
Epoch 1, Train Loss: 4.149576, Validation Loss: 4.377337, Policy Accuracy: 23.78%, Value Accuracy: 65.57%
Epoch 2, Train Loss: 4.142118, Validation Loss: 4.374808, Policy Accuracy: 23.82%, Value Accuracy: 65.83%
Epoch 3, Train Loss: 4.140891, Validation Loss: 4.375814, Policy Accuracy: 23.77%, Value Accuracy: 65.75%
Epoch 4, Train Loss: 4.140563, Validation Loss: 4.375401, Policy Accuracy: 23.82%, Value Accuracy: 65.62%
Epoch 5, Train Loss: 4.140700, Validation Loss: 4.375775, Policy Accuracy: 23.81%, Value Accuracy: 65.69%
#################### ITERATION #587 ####################
Epoch 1, Train Loss: 4.162023, Validation Loss: 4.374695, Policy Accuracy: 23.80%, Value Accuracy: 65.68%
Epoch 2, Train Loss: 4.143387, Validation Loss: 4.376728, Policy Accuracy: 23.83%, Value Accuracy: 65.56%
Epoch 3, Train Loss: 4.140410, Validation Loss: 4.376179, Policy Accuracy: 23.82%, Value Accuracy: 65.66%
Epoch 4, Train Loss: 4.139890, Validation Loss: 4.375916, Policy Accuracy: 23.84%, Value Accuracy: 65.71%
Epoch 5, Train Loss: 4.139743, Validation Loss: 4.376620, Policy Accuracy: 23.79%, Value Accuracy: 65.71%
#################### ITERATION #588 ####################
Epoch 1, Train Loss: 4.148871, Validation Loss: 4.375320, Policy Accuracy: 23.85%, Value Accuracy: 65.73%
Epoch 2, Train Loss: 4.142314, Validation Loss: 4.376345, Policy Accuracy: 23.83%, Value Accuracy: 65.69%
Epoch 3, Train Loss: 4.141054, Validation Loss: 4.375781, Policy Accuracy: 23.83%, Value Accuracy: 65.76%
Epoch 4, Train Loss: 4.140662, Validation Loss: 4.375570, Policy Accuracy: 23.87%, Value Accuracy: 65.72%
Epoch 5, Train Loss: 4.140435, Validation Loss: 4.375950, Policy Accuracy: 23.86%, Value Accuracy: 65.60%
#################### ITERATION #589 ####################
Epoch 1, Train Loss: 4.152983, Validation Loss: 4.373305, Policy Accuracy: 23.85%, Value Accuracy: 65.80%
Epoch 2, Train Loss: 4.142237, Validation Loss: 4.376298, Policy Accuracy: 23.88%, Value Accuracy: 65.57%
Epoch 3, Train Loss: 4.140512, Validation Loss: 4.375473, Policy Accuracy: 23.85%, Value Accuracy: 65.76%
Epoch 4, Train Loss: 4.140069, Validation Loss: 4.376292, Policy Accuracy: 23.84%, Value Accuracy: 65.64%
Epoch 5, Train Loss: 4.139870, Validation Loss: 4.375987, Policy Accuracy: 23.87%, Value Accuracy: 65.65%
#################### ITERATION #590 ####################
Epoch 1, Train Loss: 4.153778, Validation Loss: 4.374799, Policy Accuracy: 23.73%, Value Accuracy: 65.72%
Epoch 2, Train Loss: 4.142387, Validation Loss: 4.376214, Policy Accuracy: 23.82%, Value Accuracy: 65.61%
Epoch 3, Train Loss: 4.140695, Validation Loss: 4.376515, Policy Accuracy: 23.78%, Value Accuracy: 65.73%
Epoch 4, Train Loss: 4.140630, Validation Loss: 4.375678, Policy Accuracy: 23.88%, Value Accuracy: 65.72%
Epoch 5, Train Loss: 4.140428, Validation Loss: 4.375582, Policy Accuracy: 23.78%, Value Accuracy: 65.69%
#################### ITERATION #591 ####################
Epoch 1, Train Loss: 4.157173, Validation Loss: 4.377117, Policy Accuracy: 23.79%, Value Accuracy: 65.55%
Epoch 2, Train Loss: 4.143109, Validation Loss: 4.376541, Policy Accuracy: 23.81%, Value Accuracy: 65.63%
Epoch 3, Train Loss: 4.140314, Validation Loss: 4.376904, Policy Accuracy: 23.84%, Value Accuracy: 65.60%
Epoch 4, Train Loss: 4.139832, Validation Loss: 4.375463, Policy Accuracy: 23.89%, Value Accuracy: 65.74%
Epoch 5, Train Loss: 4.139826, Validation Loss: 4.374508, Policy Accuracy: 23.84%, Value Accuracy: 65.66%
#################### ITERATION #592 ####################
Epoch 1, Train Loss: 4.152942, Validation Loss: 4.373595, Policy Accuracy: 23.85%, Value Accuracy: 65.85%
Epoch 2, Train Loss: 4.141519, Validation Loss: 4.376042, Policy Accuracy: 23.83%, Value Accuracy: 65.55%
Epoch 3, Train Loss: 4.140386, Validation Loss: 4.375487, Policy Accuracy: 23.87%, Value Accuracy: 65.59%
Epoch 4, Train Loss: 4.140117, Validation Loss: 4.374724, Policy Accuracy: 23.88%, Value Accuracy: 65.72%
Epoch 5, Train Loss: 4.140188, Validation Loss: 4.374873, Policy Accuracy: 23.90%, Value Accuracy: 65.73%
#################### ITERATION #593 ####################
Epoch 1, Train Loss: 4.155325, Validation Loss: 4.375591, Policy Accuracy: 23.83%, Value Accuracy: 65.60%
Epoch 2, Train Loss: 4.142760, Validation Loss: 4.375298, Policy Accuracy: 23.88%, Value Accuracy: 65.62%
Epoch 3, Train Loss: 4.140247, Validation Loss: 4.375765, Policy Accuracy: 23.91%, Value Accuracy: 65.69%
Epoch 4, Train Loss: 4.139976, Validation Loss: 4.374735, Policy Accuracy: 23.88%, Value Accuracy: 65.76%
Epoch 5, Train Loss: 4.139755, Validation Loss: 4.375504, Policy Accuracy: 23.81%, Value Accuracy: 65.74%
#################### ITERATION #594 ####################
Epoch 1, Train Loss: 4.154447, Validation Loss: 4.376597, Policy Accuracy: 23.82%, Value Accuracy: 65.57%
Epoch 2, Train Loss: 4.142067, Validation Loss: 4.375457, Policy Accuracy: 23.85%, Value Accuracy: 65.69%
Epoch 3, Train Loss: 4.140364, Validation Loss: 4.376931, Policy Accuracy: 23.84%, Value Accuracy: 65.60%
Epoch 4, Train Loss: 4.140195, Validation Loss: 4.377029, Policy Accuracy: 23.85%, Value Accuracy: 65.59%
Epoch 5, Train Loss: 4.139992, Validation Loss: 4.376552, Policy Accuracy: 23.80%, Value Accuracy: 65.56%
#################### ITERATION #595 ####################
Epoch 1, Train Loss: 4.150531, Validation Loss: 4.375536, Policy Accuracy: 23.82%, Value Accuracy: 65.65%
Epoch 2, Train Loss: 4.141963, Validation Loss: 4.375196, Policy Accuracy: 23.82%, Value Accuracy: 65.73%
Epoch 3, Train Loss: 4.140678, Validation Loss: 4.374429, Policy Accuracy: 23.87%, Value Accuracy: 65.74%
Epoch 4, Train Loss: 4.140236, Validation Loss: 4.375337, Policy Accuracy: 23.82%, Value Accuracy: 65.68%
Epoch 5, Train Loss: 4.140096, Validation Loss: 4.377338, Policy Accuracy: 23.83%, Value Accuracy: 65.54%
#################### ITERATION #596 ####################
Epoch 1, Train Loss: 4.156597, Validation Loss: 4.378163, Policy Accuracy: 23.75%, Value Accuracy: 65.63%
Epoch 2, Train Loss: 4.142316, Validation Loss: 4.376231, Policy Accuracy: 23.86%, Value Accuracy: 65.68%
Epoch 3, Train Loss: 4.140270, Validation Loss: 4.376095, Policy Accuracy: 23.78%, Value Accuracy: 65.67%
Epoch 4, Train Loss: 4.139986, Validation Loss: 4.376709, Policy Accuracy: 23.86%, Value Accuracy: 65.72%
Epoch 5, Train Loss: 4.139894, Validation Loss: 4.377094, Policy Accuracy: 23.79%, Value Accuracy: 65.65%
#################### ITERATION #597 ####################
Epoch 1, Train Loss: 4.153600, Validation Loss: 4.377700, Policy Accuracy: 23.82%, Value Accuracy: 65.47%
Epoch 2, Train Loss: 4.141932, Validation Loss: 4.376746, Policy Accuracy: 23.79%, Value Accuracy: 65.62%
Epoch 3, Train Loss: 4.140025, Validation Loss: 4.374742, Policy Accuracy: 23.92%, Value Accuracy: 65.76%
Epoch 4, Train Loss: 4.139768, Validation Loss: 4.375622, Policy Accuracy: 23.88%, Value Accuracy: 65.61%
Epoch 5, Train Loss: 4.139674, Validation Loss: 4.375114, Policy Accuracy: 23.86%, Value Accuracy: 65.72%
#################### ITERATION #598 ####################
Epoch 1, Train Loss: 4.156205, Validation Loss: 4.374305, Policy Accuracy: 23.78%, Value Accuracy: 65.74%
Epoch 2, Train Loss: 4.142506, Validation Loss: 4.375118, Policy Accuracy: 23.82%, Value Accuracy: 65.75%
Epoch 3, Train Loss: 4.140420, Validation Loss: 4.375615, Policy Accuracy: 23.82%, Value Accuracy: 65.67%
Epoch 4, Train Loss: 4.139762, Validation Loss: 4.374661, Policy Accuracy: 23.83%, Value Accuracy: 65.68%
Epoch 5, Train Loss: 4.139631, Validation Loss: 4.376117, Policy Accuracy: 23.85%, Value Accuracy: 65.60%
#################### ITERATION #599 ####################
Epoch 1, Train Loss: 4.156916, Validation Loss: 4.376518, Policy Accuracy: 23.80%, Value Accuracy: 65.52%
Epoch 2, Train Loss: 4.142114, Validation Loss: 4.375488, Policy Accuracy: 23.83%, Value Accuracy: 65.74%
Epoch 3, Train Loss: 4.139922, Validation Loss: 4.376490, Policy Accuracy: 23.84%, Value Accuracy: 65.62%
Epoch 4, Train Loss: 4.139803, Validation Loss: 4.375717, Policy Accuracy: 23.87%, Value Accuracy: 65.70%
Epoch 5, Train Loss: 4.139703, Validation Loss: 4.376288, Policy Accuracy: 23.81%, Value Accuracy: 65.58%
#################### ITERATION #600 ####################
Epoch 1, Train Loss: 4.154499, Validation Loss: 4.375421, Policy Accuracy: 23.85%, Value Accuracy: 65.72%
Epoch 2, Train Loss: 4.141993, Validation Loss: 4.375711, Policy Accuracy: 23.84%, Value Accuracy: 65.65%
Epoch 3, Train Loss: 4.140204, Validation Loss: 4.375592, Policy Accuracy: 23.87%, Value Accuracy: 65.75%
Epoch 4, Train Loss: 4.139659, Validation Loss: 4.375969, Policy Accuracy: 23.85%, Value Accuracy: 65.63%
Epoch 5, Train Loss: 4.139775, Validation Loss: 4.376251, Policy Accuracy: 23.83%, Value Accuracy: 65.64%
#################### ITERATION #601 ####################
Epoch 1, Train Loss: 4.155777, Validation Loss: 4.374958, Policy Accuracy: 23.90%, Value Accuracy: 65.67%
Epoch 2, Train Loss: 4.142394, Validation Loss: 4.376123, Policy Accuracy: 23.86%, Value Accuracy: 65.67%
Epoch 3, Train Loss: 4.140368, Validation Loss: 4.375445, Policy Accuracy: 23.88%, Value Accuracy: 65.69%
Epoch 4, Train Loss: 4.139798, Validation Loss: 4.376056, Policy Accuracy: 23.87%, Value Accuracy: 65.63%
Epoch 5, Train Loss: 4.139533, Validation Loss: 4.375569, Policy Accuracy: 23.88%, Value Accuracy: 65.71%
#################### ITERATION #602 ####################
Epoch 1, Train Loss: 4.157017, Validation Loss: 4.376473, Policy Accuracy: 23.90%, Value Accuracy: 65.62%
Epoch 2, Train Loss: 4.142040, Validation Loss: 4.375909, Policy Accuracy: 23.84%, Value Accuracy: 65.68%
Epoch 3, Train Loss: 4.140175, Validation Loss: 4.376134, Policy Accuracy: 23.90%, Value Accuracy: 65.63%
Epoch 4, Train Loss: 4.139803, Validation Loss: 4.374916, Policy Accuracy: 23.89%, Value Accuracy: 65.69%
Epoch 5, Train Loss: 4.139753, Validation Loss: 4.376010, Policy Accuracy: 23.84%, Value Accuracy: 65.69%
#################### ITERATION #603 ####################
Epoch 1, Train Loss: 4.148485, Validation Loss: 4.376140, Policy Accuracy: 23.84%, Value Accuracy: 65.68%
Epoch 2, Train Loss: 4.141790, Validation Loss: 4.374902, Policy Accuracy: 23.92%, Value Accuracy: 65.72%
Epoch 3, Train Loss: 4.140478, Validation Loss: 4.377304, Policy Accuracy: 23.82%, Value Accuracy: 65.63%
Epoch 4, Train Loss: 4.140284, Validation Loss: 4.375347, Policy Accuracy: 23.82%, Value Accuracy: 65.73%
Epoch 5, Train Loss: 4.140409, Validation Loss: 4.375363, Policy Accuracy: 23.88%, Value Accuracy: 65.57%
#################### ITERATION #604 ####################
Epoch 1, Train Loss: 4.154140, Validation Loss: 4.378016, Policy Accuracy: 23.82%, Value Accuracy: 65.48%
Epoch 2, Train Loss: 4.141937, Validation Loss: 4.376086, Policy Accuracy: 23.90%, Value Accuracy: 65.59%
Epoch 3, Train Loss: 4.140179, Validation Loss: 4.375442, Policy Accuracy: 23.88%, Value Accuracy: 65.72%
Epoch 4, Train Loss: 4.139853, Validation Loss: 4.375473, Policy Accuracy: 23.85%, Value Accuracy: 65.66%
Epoch 5, Train Loss: 4.139793, Validation Loss: 4.375822, Policy Accuracy: 23.83%, Value Accuracy: 65.65%
#################### ITERATION #605 ####################
Epoch 1, Train Loss: 4.147696, Validation Loss: 4.376050, Policy Accuracy: 23.89%, Value Accuracy: 65.64%
Epoch 2, Train Loss: 4.141477, Validation Loss: 4.375367, Policy Accuracy: 23.80%, Value Accuracy: 65.68%
Epoch 3, Train Loss: 4.140401, Validation Loss: 4.374856, Policy Accuracy: 23.90%, Value Accuracy: 65.75%
Epoch 4, Train Loss: 4.140264, Validation Loss: 4.374563, Policy Accuracy: 23.85%, Value Accuracy: 65.74%
Epoch 5, Train Loss: 4.140277, Validation Loss: 4.376917, Policy Accuracy: 23.92%, Value Accuracy: 65.63%
#################### ITERATION #606 ####################
Epoch 1, Train Loss: 4.147960, Validation Loss: 4.374000, Policy Accuracy: 23.86%, Value Accuracy: 65.69%
Epoch 2, Train Loss: 4.141808, Validation Loss: 4.375737, Policy Accuracy: 23.88%, Value Accuracy: 65.61%
Epoch 3, Train Loss: 4.140586, Validation Loss: 4.375252, Policy Accuracy: 23.89%, Value Accuracy: 65.78%
Epoch 4, Train Loss: 4.140124, Validation Loss: 4.374072, Policy Accuracy: 23.91%, Value Accuracy: 65.88%
Epoch 5, Train Loss: 4.140032, Validation Loss: 4.375350, Policy Accuracy: 23.82%, Value Accuracy: 65.73%
#################### ITERATION #607 ####################
Epoch 1, Train Loss: 4.156195, Validation Loss: 4.372977, Policy Accuracy: 23.94%, Value Accuracy: 65.85%
Epoch 2, Train Loss: 4.142042, Validation Loss: 4.376332, Policy Accuracy: 23.81%, Value Accuracy: 65.63%
Epoch 3, Train Loss: 4.140059, Validation Loss: 4.375809, Policy Accuracy: 23.86%, Value Accuracy: 65.68%
Epoch 4, Train Loss: 4.139647, Validation Loss: 4.375589, Policy Accuracy: 23.84%, Value Accuracy: 65.73%
Epoch 5, Train Loss: 4.139487, Validation Loss: 4.375407, Policy Accuracy: 23.89%, Value Accuracy: 65.67%
#################### ITERATION #608 ####################
Epoch 1, Train Loss: 4.154687, Validation Loss: 4.374536, Policy Accuracy: 23.88%, Value Accuracy: 65.69%
Epoch 2, Train Loss: 4.142501, Validation Loss: 4.374456, Policy Accuracy: 23.89%, Value Accuracy: 65.76%
Epoch 3, Train Loss: 4.140110, Validation Loss: 4.376332, Policy Accuracy: 23.88%, Value Accuracy: 65.63%
Epoch 4, Train Loss: 4.139725, Validation Loss: 4.374595, Policy Accuracy: 23.93%, Value Accuracy: 65.71%
Epoch 5, Train Loss: 4.139475, Validation Loss: 4.375742, Policy Accuracy: 23.86%, Value Accuracy: 65.64%
#################### ITERATION #609 ####################
Epoch 1, Train Loss: 4.151447, Validation Loss: 4.377450, Policy Accuracy: 23.88%, Value Accuracy: 65.43%
Epoch 2, Train Loss: 4.141884, Validation Loss: 4.376027, Policy Accuracy: 23.84%, Value Accuracy: 65.67%
Epoch 3, Train Loss: 4.140210, Validation Loss: 4.376765, Policy Accuracy: 23.85%, Value Accuracy: 65.60%
Epoch 4, Train Loss: 4.139852, Validation Loss: 4.376731, Policy Accuracy: 23.85%, Value Accuracy: 65.61%
Epoch 5, Train Loss: 4.139786, Validation Loss: 4.375906, Policy Accuracy: 23.89%, Value Accuracy: 65.61%
#################### ITERATION #610 ####################
Epoch 1, Train Loss: 4.150641, Validation Loss: 4.377482, Policy Accuracy: 23.83%, Value Accuracy: 65.50%
Epoch 2, Train Loss: 4.141668, Validation Loss: 4.375073, Policy Accuracy: 23.84%, Value Accuracy: 65.78%
Epoch 3, Train Loss: 4.139929, Validation Loss: 4.376125, Policy Accuracy: 23.92%, Value Accuracy: 65.64%
Epoch 4, Train Loss: 4.139706, Validation Loss: 4.375162, Policy Accuracy: 23.86%, Value Accuracy: 65.74%
Epoch 5, Train Loss: 4.139725, Validation Loss: 4.374677, Policy Accuracy: 23.83%, Value Accuracy: 65.66%
#################### ITERATION #611 ####################
Epoch 1, Train Loss: 4.148885, Validation Loss: 4.378568, Policy Accuracy: 23.80%, Value Accuracy: 65.44%
Epoch 2, Train Loss: 4.141628, Validation Loss: 4.375630, Policy Accuracy: 23.86%, Value Accuracy: 65.74%
Epoch 3, Train Loss: 4.140249, Validation Loss: 4.374507, Policy Accuracy: 23.88%, Value Accuracy: 65.69%
Epoch 4, Train Loss: 4.140153, Validation Loss: 4.376691, Policy Accuracy: 23.86%, Value Accuracy: 65.55%
Epoch 5, Train Loss: 4.140293, Validation Loss: 4.375098, Policy Accuracy: 23.85%, Value Accuracy: 65.77%
#################### ITERATION #612 ####################
Epoch 1, Train Loss: 4.155858, Validation Loss: 4.378164, Policy Accuracy: 23.88%, Value Accuracy: 65.48%
Epoch 2, Train Loss: 4.141648, Validation Loss: 4.374339, Policy Accuracy: 23.89%, Value Accuracy: 65.76%
Epoch 3, Train Loss: 4.140109, Validation Loss: 4.375948, Policy Accuracy: 23.82%, Value Accuracy: 65.62%
Epoch 4, Train Loss: 4.139663, Validation Loss: 4.375180, Policy Accuracy: 23.87%, Value Accuracy: 65.71%
Epoch 5, Train Loss: 4.139528, Validation Loss: 4.375612, Policy Accuracy: 23.83%, Value Accuracy: 65.70%
#################### ITERATION #613 ####################
Epoch 1, Train Loss: 4.153526, Validation Loss: 4.376113, Policy Accuracy: 23.81%, Value Accuracy: 65.64%
Epoch 2, Train Loss: 4.141576, Validation Loss: 4.375948, Policy Accuracy: 23.80%, Value Accuracy: 65.70%
Epoch 3, Train Loss: 4.139977, Validation Loss: 4.376848, Policy Accuracy: 23.82%, Value Accuracy: 65.65%
Epoch 4, Train Loss: 4.139435, Validation Loss: 4.376399, Policy Accuracy: 23.84%, Value Accuracy: 65.64%
Epoch 5, Train Loss: 4.139713, Validation Loss: 4.376990, Policy Accuracy: 23.83%, Value Accuracy: 65.64%
#################### ITERATION #614 ####################
Epoch 1, Train Loss: 4.154190, Validation Loss: 4.377365, Policy Accuracy: 23.78%, Value Accuracy: 65.48%
Epoch 2, Train Loss: 4.141949, Validation Loss: 4.376992, Policy Accuracy: 23.83%, Value Accuracy: 65.55%
Epoch 3, Train Loss: 4.140120, Validation Loss: 4.376792, Policy Accuracy: 23.86%, Value Accuracy: 65.65%
Epoch 4, Train Loss: 4.139555, Validation Loss: 4.376196, Policy Accuracy: 23.82%, Value Accuracy: 65.63%
Epoch 5, Train Loss: 4.139597, Validation Loss: 4.377367, Policy Accuracy: 23.79%, Value Accuracy: 65.59%
#################### ITERATION #615 ####################
Epoch 1, Train Loss: 4.152121, Validation Loss: 4.374290, Policy Accuracy: 23.81%, Value Accuracy: 65.68%
Epoch 2, Train Loss: 4.142083, Validation Loss: 4.374973, Policy Accuracy: 23.84%, Value Accuracy: 65.69%
Epoch 3, Train Loss: 4.140072, Validation Loss: 4.375314, Policy Accuracy: 23.85%, Value Accuracy: 65.74%
Epoch 4, Train Loss: 4.139624, Validation Loss: 4.375306, Policy Accuracy: 23.86%, Value Accuracy: 65.66%
Epoch 5, Train Loss: 4.139694, Validation Loss: 4.376654, Policy Accuracy: 23.85%, Value Accuracy: 65.64%
#################### ITERATION #616 ####################
Epoch 1, Train Loss: 4.151055, Validation Loss: 4.377617, Policy Accuracy: 23.82%, Value Accuracy: 65.49%
Epoch 2, Train Loss: 4.141869, Validation Loss: 4.374875, Policy Accuracy: 23.84%, Value Accuracy: 65.67%
Epoch 3, Train Loss: 4.140091, Validation Loss: 4.375787, Policy Accuracy: 23.85%, Value Accuracy: 65.58%
Epoch 4, Train Loss: 4.139679, Validation Loss: 4.376533, Policy Accuracy: 23.83%, Value Accuracy: 65.67%
Epoch 5, Train Loss: 4.139698, Validation Loss: 4.375722, Policy Accuracy: 23.77%, Value Accuracy: 65.77%
#################### ITERATION #617 ####################
Epoch 1, Train Loss: 4.148928, Validation Loss: 4.374487, Policy Accuracy: 23.81%, Value Accuracy: 65.76%
Epoch 2, Train Loss: 4.142093, Validation Loss: 4.376389, Policy Accuracy: 23.87%, Value Accuracy: 65.55%
Epoch 3, Train Loss: 4.140152, Validation Loss: 4.376590, Policy Accuracy: 23.85%, Value Accuracy: 65.64%
Epoch 4, Train Loss: 4.139761, Validation Loss: 4.375848, Policy Accuracy: 23.85%, Value Accuracy: 65.66%
Epoch 5, Train Loss: 4.139798, Validation Loss: 4.376766, Policy Accuracy: 23.84%, Value Accuracy: 65.62%
#################### ITERATION #618 ####################
Epoch 1, Train Loss: 4.154198, Validation Loss: 4.374936, Policy Accuracy: 23.86%, Value Accuracy: 65.74%
Epoch 2, Train Loss: 4.142093, Validation Loss: 4.376470, Policy Accuracy: 23.92%, Value Accuracy: 65.60%
